199506,25,170968,0.0253,0.0384
199506,26,170971,0.0253,0.0384
199506,27,170970,0.0253,0.0384
199506,28,170974,0.0253,0.0384
199506,29,170976,0.0253,0.0384
199506,30,170815,0.0232,0.0256
199506,31,170813,0.0232,0.0256
199506,32,170814,0.0232,0.0256
199506,33,172314,0.0217,0.0256
199506,34,172315,0.0217,0.0256
199506,35,172316,0.0217,0.0256
199506,36,168779,0.0216,0.024
199506,37,168778,0.0216,0.024
199506,38,170812,0.02,0.022
199506,39,170966,0.01905,0.0288
199506,40,170809,0.0174,0.0192
199506,41,172541,0.0152,0.026
199506,42,172540,0.0152,0.026
199506,43,167024,0.0151,0.03277
199506,44,167021,0.0151,0.03277
199506,45,167023,0.0151,0.03277
199506,46,167022,0.0151,0.03277
199506,47,167140,0.0139,0.02048
199506,48,172828,0.0137,0.01524
199506,49,172840,0.0137,0.01524
199506,50,172830,0.0137,0.01524
199506,51,172831,0.0137,0.01524
199506,52,172836,0.0137,0.01524
199506,53,172816,0.0137,0.01524
199506,54,172823,0.0137,0.01524
199506,55,172825,0.0137,0.01524
199506,56,172826,0.0137,0.01524
199506,57,172811,0.0137,0.01524
199506,58,172813,0.0137,0.01524
199506,59,172810,0.0137,0.01524
199506,60,172812,0.0137,0.01524
199506,61,172837,0.0137,0.01524
199506,62,172820,0.0137,0.01524
199506,63,172838,0.0137,0.01524
199506,64,172814,0.0137,0.01524
199506,65,172824,0.0137,0.01524
199506,66,172817,0.0137,0.01524
199506,67,172832,0.0137,0.01524
199506,68,172841,0.0137,0.01524
199506,69,172822,0.0137,0.01524
199506,70,172815,0.0137,0.01524
199506,71,172839,0.0137,0.01524
199506,72,172312,0.0136,0.016
199506,73,170945,0.0128,0.0192
199506,74,170943,0.0128,0.0192
199506,75,170951,0.0128,0.0192
199506,76,170946,0.0128,0.0192
199506,77,170952,0.0128,0.0192
199506,78,170944,0.0128,0.0192
199506,79,170947,0.0128,0.0192
199506,80,170948,0.0128,0.0192
199506,81,170965,0.0128,0.0192
199506,82,170953,0.0128,0.0192
199506,83,170949,0.0128,0.0192
199506,84,169662,0.01251,0.01862
199506,85,172574,0.012,0.0144
199506,86,172539,0.0119,0.02
199506,87,170807,0.0116,0.0128
199506,88,170804,0.0116,0.0128
199506,89,170805,0.0116,0.0128
199506,90,170806,0.0116,0.0128
199506,91,167020,0.0114,0.02457
199506,92,169651,0.0121,0.01702
199506,93,169652,0.0125,0.01702
199506,94,169646,0.01052,0.01569
199506,95,172537,0.01,0.0168
199506,96,172536,0.01,0.0168
199506,97,169643,0.00982,0.01463
199506,98,166992,0.0098,0.02
199506,99,166991,0.0098,0.02
199506,100,172334,0.0105,0.0112
199511,1,173279,0.17,0.23579
199511,2,172538,0.1434,0.184
199511,3,172576,0.1271,0.154
199511,4,170942,0.1005,0.1536
199511,5,172336,0.109,0.128
199511,6,169640,0.0884,0.13619
199511,7,169641,0.0884,0.13619
199511,8,169604,0.0663,0.10214
199511,9,170849,0.06653,0.064
199511,10,166998,0.0597,0.13517
199511,11,172330,0.0596,0.0672
199511,12,172331,0.0596,0.0672
199511,13,167071,0.0523,0.1147
199511,14,172328,0.0569,0.064
199511,15,172329,0.0569,0.064
199511,16,170986,0.0508,0.0768
199511,17,170988,0.0508,0.0768
199511,18,170987,0.0508,0.0768
199511,19,172321,0.0461,0.0512
199511,20,172319,0.0398,0.048
199511,21,172318,0.0404,0.0448
199511,22,172578,0.0337,0.0408
199511,23,170985,0.0317,0.048
199511,24,167058,0.0304,0.06554
199511,25,167057,0.0304,0.06554
199511,26,169457,0.0287,0.04256
199511,27,168781,0.0284,0.032
199511,28,168782,0.0284,0.032
199511,29,168780,0.0284,0.032
199511,30,168679,0.02665,0.04608
199511,31,170977,0.0253,0.0384
199511,32,170968,0.0253,0.0384
199511,33,170971,0.0253,0.0384
199511,34,170970,0.0253,0.0384
199511,35,170974,0.0253,0.0384
199511,36,170976,0.0253,0.0384
199511,37,170972,0.0253,0.0384
199511,38,170975,0.0253,0.0384
199511,39,170815,0.0232,0.0256
199511,40,170813,0.0232,0.0256
199511,41,170814,0.0232,0.0256
199511,42,168779,0.0216,0.024
199511,43,168778,0.0216,0.024
199511,44,172313,0.0221,0.024
199511,45,170812,0.02,0.022
199511,46,172577,0.0187,0.0225
199511,47,169372,0.01934,0.02762
199511,48,168677,0.01845,0.0288
199511,49,170809,0.0174,0.0192
199511,50,168698,0.0156,0.02304
199511,51,168697,0.0156,0.02304
199511,52,170879,0.0172,0.016
199511,53,172541,0.0152,0.026
199511,54,172540,0.0152,0.026
199511,55,169708,0.01609,0.02261
199511,56,167024,0.0151,0.03277
199511,57,167021,0.0151,0.03277
199511,58,167023,0.0151,0.03277
199511,59,167140,0.0139,0.02048
199511,60,172828,0.0137,0.01524
199511,61,172840,0.0137,0.01524
199511,62,172830,0.0137,0.01524
199511,63,172831,0.0137,0.01524
199511,64,172836,0.0137,0.01524
199511,65,172816,0.0137,0.01524
199511,66,172823,0.0137,0.01524
199511,67,172825,0.0137,0.01524
199511,68,172812,0.0137,0.01524
199511,69,172826,0.0137,0.01524
199511,70,172811,0.0137,0.01524
199511,71,172813,0.0137,0.01524
199511,72,172810,0.0137,0.01524
199511,73,172837,0.0137,0.01524
199511,74,172820,0.0137,0.01524
199511,75,172838,0.0137,0.01524
199511,76,172814,0.0137,0.01524
199511,77,172824,0.0137,0.01524
199511,78,172817,0.0137,0.01524
199511,79,172832,0.0137,0.01524
199511,80,172841,0.0137,0.01524
199511,81,172842,0.0137,0.01524
199511,82,172822,0.0137,0.01524
199511,83,172827,0.0137,0.01524
199511,84,172815,0.0137,0.01524
199511,85,172839,0.0137,0.01524
199511,86,172312,0.0136,0.016
199511,87,169666,0.01455,0.02022
199511,88,169663,0.01386,0.01915
199511,89,170945,0.0128,0.0192
199511,90,170951,0.0128,0.0192
199511,91,170943,0.0128,0.0192
199511,92,170946,0.0128,0.0192
199511,93,170952,0.0128,0.0192
199511,94,170955,0.0128,0.0192
199511,95,170954,0.0128,0.0192
199511,96,170948,0.0128,0.0192
199511,97,170965,0.0128,0.0192
199511,98,170953,0.0128,0.0192
199511,99,170949,0.0128,0.0192
199511,100,169662,0.01251,0.01862
199606,1,170731,0.2324,0.3072
199606,2,173280,0.17,0.27958
199606,3,172538,0.1434,0.184
199606,4,172576,0.1271,0.154
199606,5,172573,0.1035,0.1251
199606,6,170942,0.1005,0.1536
199606,7,172336,0.109,0.128
199606,8,169640,0.0884,0.13619
199606,9,169641,0.0884,0.13619
199606,10,170850,0.06653,0.064
199606,11,170849,0.06653,0.064
199606,12,169604,0.0663,0.10214
199606,13,166998,0.0597,0.13517
199606,14,172330,0.0596,0.0672
199606,15,172331,0.0596,0.0672
199606,16,167071,0.0523,0.1147
199606,17,172328,0.0569,0.064
199606,18,172329,0.0569,0.064
199606,19,170986,0.0508,0.0768
199606,20,170988,0.0508,0.0768
199606,21,170987,0.0508,0.0768
199606,22,170989,0.0508,0.0768
199606,23,172321,0.0461,0.0512
199606,24,172319,0.0398,0.048
199606,25,170844,0.0387,0.04
199606,26,170845,0.0387,0.04
199606,27,170846,0.0387,0.04
199606,28,172318,0.0404,0.0448
199606,29,169489,0.03645,0.05532
199606,30,170824,0.03442,0.032
199606,31,170823,0.03442,0.032
199606,32,172578,0.0337,0.0408
199606,33,167058,0.0304,0.06554
199606,34,167057,0.0304,0.06554
199606,35,173051,0.04785,0.0576
199606,36,169457,0.0287,0.04256
199606,37,168781,0.0284,0.032
199606,38,168782,0.0284,0.032
199606,39,168780,0.0284,0.032
199606,40,168679,0.02665,0.04608
199606,41,170819,0.0258,0.024
199606,42,170977,0.0253,0.0384
199606,43,170971,0.0253,0.0384
199606,44,170970,0.0253,0.0384
199606,45,170974,0.0253,0.0384
199606,46,170976,0.0253,0.0384
199606,47,170972,0.0253,0.0384
199606,48,170975,0.0253,0.0384
199606,49,170815,0.0232,0.0256
199606,50,170814,0.0232,0.0256
199606,51,168700,0.02215,0.03456
199606,52,168779,0.0216,0.024
199606,53,168778,0.0216,0.024
199606,54,172313,0.0221,0.024
199606,55,170812,0.02,0.022
199606,56,172577,0.0187,0.0225
199606,57,169372,0.01934,0.02762
199606,58,168677,0.01845,0.0288
199606,59,170809,0.0174,0.0192
199606,60,170879,0.0172,0.016
199606,61,170881,0.0172,0.016
199606,62,170880,0.0172,0.016
199606,63,170882,0.0172,0.016
199606,64,169713,0.01717,0.02554
199606,65,168697,0.0156,0.02304
199606,66,173028,0.01543,0.0216
199606,67,172541,0.0152,0.026
199606,68,172540,0.0152,0.026
199606,69,169708,0.01609,0.02261
199606,70,167025,0.0151,0.03277
199606,71,167024,0.0151,0.03277
199606,72,167021,0.0151,0.03277
199606,73,167023,0.0151,0.03277
199606,74,168777,0.0146,0.016
199606,75,169666,0.01455,0.02022
199606,76,169707,0.01523,0.02128
199606,77,169672,0.01506,0.02101
199606,78,167140,0.0139,0.02048
199606,79,169667,0.01472,0.02048
199606,80,169668,0.01472,0.02048
199606,81,172828,0.0137,0.01524
199606,82,172840,0.0137,0.01524
199606,83,172830,0.0137,0.01524
199606,84,172831,0.0137,0.01524
199606,85,172843,0.0137,0.01524
199606,86,172836,0.0137,0.01524
199606,87,172816,0.0137,0.01524
199606,88,172825,0.0137,0.01524
199606,89,172823,0.0137,0.01524
199606,90,172811,0.0137,0.01524
199606,91,172813,0.0137,0.01524
199606,92,172810,0.0137,0.01524
199606,93,172826,0.0137,0.01524
199606,94,172812,0.0137,0.01524
199606,95,172837,0.0137,0.01524
199606,96,172820,0.0137,0.01524
199606,97,172818,0.0137,0.01524
199606,98,172838,0.0137,0.01524
199606,99,172814,0.0137,0.01524
199606,100,172844,0.0137,0.01524
199611,1,167078,0.3682,0.6144
199611,2,167522,0.229,0.28126
199611,3,170731,0.2324,0.3072
199611,4,172538,0.1434,0.184
199611,5,172576,0.1271,0.154
199611,6,172573,0.1035,0.1251
199611,7,170942,0.1005,0.1536
199611,8,172336,0.109,0.128
199611,9,172395,0.11,0.1232
199611,10,172390,0.0943,0.1012
199611,11,171079,0.0932,0.1536
199611,12,171078,0.112,0.1536
199611,13,171080,0.0932,0.1536
199611,14,169640,0.0884,0.13619
199611,15,169641,0.0884,0.13619
199611,16,169604,0.0663,0.10214
199611,17,170850,0.06653,0.064
199611,18,170849,0.06653,0.064
199611,19,170851,0.0606,0.064
199611,20,170852,0.0606,0.064
199611,21,166998,0.0597,0.13517
199611,22,172330,0.0596,0.0672
199611,23,172331,0.0596,0.0672
199611,24,171053,0.0531,0.0816
199611,25,167071,0.0523,0.1147
199611,26,172328,0.0569,0.064
199611,27,172329,0.0569,0.064
199611,28,170986,0.0508,0.0768
199611,29,170990,0.0508,0.0768
199611,30,170988,0.0508,0.0768
199611,31,170987,0.0508,0.0768
199611,32,170989,0.0508,0.0768
199611,33,171036,0.0504,0.0768
199611,34,171037,0.0504,0.0768
